image,attack,method,bit_accuracy,message_success
000000118405.png,none,angle_scan,1.0,1
000000118405.png,rotate_235,angle_scan,0.90625,0
000000118405.png,rotate_339,angle_scan,0.9375,0
000000118405.png,rotate_227,angle_scan,0.875,0
000000118405.png,flip_h,angle_scan,1.0,1
000000118405.png,flip_v,angle_scan,1.0,1
000000118405.png,rotate_45_crop_50,angle_scan,0.75,0
000000118515.png,none,angle_scan,1.0,1
000000118515.png,rotate_318,angle_scan,1.0,1
000000118515.png,rotate_213,angle_scan,0.84375,0
000000118515.png,rotate_116,angle_scan,0.90625,0
000000118515.png,flip_h,angle_scan,1.0,1
000000118515.png,flip_v,angle_scan,1.0,1
000000118515.png,rotate_45_crop_50,angle_scan,0.75,0
000000118594.png,none,angle_scan,1.0,1
000000118594.png,rotate_63,angle_scan,0.96875,0
000000118594.png,rotate_204,angle_scan,0.96875,0
000000118594.png,rotate_208,angle_scan,0.8125,0
000000118594.png,flip_h,angle_scan,1.0,1
000000118594.png,flip_v,angle_scan,1.0,1
000000118594.png,rotate_45_crop_50,angle_scan,0.75,0
000000118921.png,none,angle_scan,1.0,1
000000118921.png,rotate_273,angle_scan,0.9375,0
000000118921.png,rotate_319,angle_scan,0.96875,0
000000118921.png,rotate_337,angle_scan,0.9375,0
000000118921.png,flip_h,angle_scan,1.0,1
000000118921.png,flip_v,angle_scan,1.0,1
000000118921.png,rotate_45_crop_50,angle_scan,0.8125,0
000000119038.png,none,angle_scan,1.0,1
000000119038.png,rotate_10,angle_scan,0.75,0
000000119038.png,rotate_300,angle_scan,1.0,1
000000119038.png,rotate_216,angle_scan,0.9375,0
000000119038.png,flip_h,angle_scan,1.0,1
000000119038.png,flip_v,angle_scan,1.0,1
000000119038.png,rotate_45_crop_50,angle_scan,0.75,0
000000119088.png,none,angle_scan,1.0,1
000000119088.png,rotate_266,angle_scan,0.90625,0
000000119088.png,rotate_213,angle_scan,0.875,0
000000119088.png,rotate_178,angle_scan,0.9375,0
000000119088.png,flip_h,angle_scan,1.0,1
000000119088.png,flip_v,angle_scan,1.0,1
000000119088.png,rotate_45_crop_50,angle_scan,0.71875,0
000000119233.png,none,angle_scan,1.0,1
000000119233.png,rotate_75,angle_scan,0.875,0
000000119233.png,rotate_45,angle_scan,0.9375,0
000000119233.png,rotate_159,angle_scan,1.0,1
000000119233.png,flip_h,angle_scan,1.0,1
000000119233.png,flip_v,angle_scan,1.0,1
000000119233.png,rotate_45_crop_50,angle_scan,0.71875,0
000000119365.png,none,angle_scan,1.0,1
000000119365.png,rotate_160,angle_scan,1.0,1
000000119365.png,rotate_201,angle_scan,1.0,1
000000119365.png,rotate_241,angle_scan,1.0,1
000000119365.png,flip_h,angle_scan,1.0,1
000000119365.png,flip_v,angle_scan,1.0,1
000000119365.png,rotate_45_crop_50,angle_scan,0.75,0
000000119445.png,none,angle_scan,1.0,1
000000119445.png,rotate_232,angle_scan,0.78125,0
000000119445.png,rotate_76,angle_scan,0.90625,0
000000119445.png,rotate_115,angle_scan,0.9375,0
000000119445.png,flip_h,angle_scan,1.0,1
000000119445.png,flip_v,angle_scan,1.0,1
000000119445.png,rotate_45_crop_50,angle_scan,0.75,0
000000348216.png,none,angle_scan,1.0,1
000000348216.png,rotate_252,angle_scan,0.8125,0
000000348216.png,rotate_235,angle_scan,0.96875,0
000000348216.png,rotate_344,angle_scan,0.9375,0
000000348216.png,flip_h,angle_scan,1.0,1
000000348216.png,flip_v,angle_scan,1.0,1
000000348216.png,rotate_45_crop_50,angle_scan,0.75,0
000000348243.png,none,angle_scan,1.0,1
000000348243.png,rotate_169,angle_scan,0.8125,0
000000348243.png,rotate_187,angle_scan,0.84375,0
000000348243.png,rotate_270,angle_scan,0.8125,0
000000348243.png,flip_h,angle_scan,1.0,1
000000348243.png,flip_v,angle_scan,1.0,1
000000348243.png,rotate_45_crop_50,angle_scan,0.78125,0
000000348481.png,none,angle_scan,1.0,1
000000348481.png,rotate_174,angle_scan,0.8125,0
000000348481.png,rotate_50,angle_scan,0.8125,0
000000348481.png,rotate_54,angle_scan,0.875,0
000000348481.png,flip_h,angle_scan,1.0,1
000000348481.png,flip_v,angle_scan,1.0,1
000000348481.png,rotate_45_crop_50,angle_scan,0.8125,0
000000348488.png,none,angle_scan,1.0,1
000000348488.png,rotate_306,angle_scan,0.96875,0
000000348488.png,rotate_134,angle_scan,0.90625,0
000000348488.png,rotate_20,angle_scan,1.0,1
000000348488.png,flip_h,angle_scan,1.0,1
000000348488.png,flip_v,angle_scan,1.0,1
000000348488.png,rotate_45_crop_50,angle_scan,0.84375,0
000000348708.png,none,angle_scan,1.0,1
000000348708.png,rotate_273,angle_scan,0.875,0
000000348708.png,rotate_88,angle_scan,0.90625,0
000000348708.png,rotate_315,angle_scan,0.9375,0
000000348708.png,flip_h,angle_scan,1.0,1
000000348708.png,flip_v,angle_scan,1.0,1
000000348708.png,rotate_45_crop_50,angle_scan,0.78125,0
000000348881.png,none,angle_scan,1.0,1
000000348881.png,rotate_345,angle_scan,0.96875,0
000000348881.png,rotate_52,angle_scan,0.78125,0
000000348881.png,rotate_339,angle_scan,1.0,1
000000348881.png,flip_h,angle_scan,1.0,1
000000348881.png,flip_v,angle_scan,1.0,1
000000348881.png,rotate_45_crop_50,angle_scan,0.71875,0
000000349152.png,none,angle_scan,1.0,1
000000349152.png,rotate_263,angle_scan,0.9375,0
000000349152.png,rotate_34,angle_scan,0.90625,0
000000349152.png,rotate_205,angle_scan,0.9375,0
000000349152.png,flip_h,angle_scan,1.0,1
000000349152.png,flip_v,angle_scan,1.0,1
000000349152.png,rotate_45_crop_50,angle_scan,0.75,0
000000349184.png,none,angle_scan,1.0,1
000000349184.png,rotate_1,angle_scan,1.0,1
000000349184.png,rotate_53,angle_scan,0.84375,0
000000349184.png,rotate_105,angle_scan,0.90625,0
000000349184.png,flip_h,angle_scan,1.0,1
000000349184.png,flip_v,angle_scan,1.0,1
000000349184.png,rotate_45_crop_50,angle_scan,0.75,0
000000349302.png,none,angle_scan,1.0,1
000000349302.png,rotate_190,angle_scan,0.75,0
000000349302.png,rotate_217,angle_scan,0.9375,0
000000349302.png,rotate_43,angle_scan,0.96875,0
000000349302.png,flip_h,angle_scan,1.0,1
000000349302.png,flip_v,angle_scan,1.0,1
000000349302.png,rotate_45_crop_50,angle_scan,0.78125,0
000000349480.png,none,angle_scan,1.0,1
000000349480.png,rotate_269,angle_scan,0.78125,0
000000349480.png,rotate_350,angle_scan,0.75,0
000000349480.png,rotate_303,angle_scan,0.9375,0
000000349480.png,flip_h,angle_scan,1.0,1
000000349480.png,flip_v,angle_scan,1.0,1
000000349480.png,rotate_45_crop_50,angle_scan,0.75,0
000000349594.png,none,angle_scan,1.0,1
000000349594.png,rotate_214,angle_scan,0.96875,0
000000349594.png,rotate_251,angle_scan,0.8125,0
000000349594.png,rotate_189,angle_scan,0.84375,0
000000349594.png,flip_h,angle_scan,1.0,1
000000349594.png,flip_v,angle_scan,1.0,1
000000349594.png,rotate_45_crop_50,angle_scan,0.78125,0
000000349678.png,none,angle_scan,1.0,1
000000349678.png,rotate_279,angle_scan,1.0,1
000000349678.png,rotate_216,angle_scan,0.9375,0
000000349678.png,rotate_251,angle_scan,0.84375,0
000000349678.png,flip_h,angle_scan,1.0,1
000000349678.png,flip_v,angle_scan,1.0,1
000000349678.png,rotate_45_crop_50,angle_scan,0.78125,0
000000349837.png,none,angle_scan,1.0,1
000000349837.png,rotate_156,angle_scan,0.9375,0
000000349837.png,rotate_14,angle_scan,0.90625,0
000000349837.png,rotate_300,angle_scan,1.0,1
000000349837.png,flip_h,angle_scan,1.0,1
000000349837.png,flip_v,angle_scan,1.0,1
000000349837.png,rotate_45_crop_50,angle_scan,0.75,0
000000349860.png,none,angle_scan,1.0,1
000000349860.png,rotate_8,angle_scan,0.8125,0
000000349860.png,rotate_343,angle_scan,0.9375,0
000000349860.png,rotate_128,angle_scan,0.875,0
000000349860.png,flip_h,angle_scan,1.0,1
000000349860.png,flip_v,angle_scan,1.0,1
000000349860.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350002.png,none,angle_scan,1.0,1
000000350002.png,rotate_138,angle_scan,0.96875,0
000000350002.png,rotate_80,angle_scan,1.0,1
000000350002.png,rotate_162,angle_scan,0.9375,0
000000350002.png,flip_h,angle_scan,1.0,1
000000350002.png,flip_v,angle_scan,1.0,1
000000350002.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350003.png,none,angle_scan,1.0,1
000000350003.png,rotate_260,angle_scan,1.0,1
000000350003.png,rotate_230,angle_scan,0.75,0
000000350003.png,rotate_40,angle_scan,1.0,1
000000350003.png,flip_h,angle_scan,1.0,1
000000350003.png,flip_v,angle_scan,1.0,1
000000350003.png,rotate_45_crop_50,angle_scan,0.75,0
000000350019.png,none,angle_scan,1.0,1
000000350019.png,rotate_200,angle_scan,1.0,1
000000350019.png,rotate_327,angle_scan,0.875,0
000000350019.png,rotate_267,angle_scan,0.9375,0
000000350019.png,flip_h,angle_scan,1.0,1
000000350019.png,flip_v,angle_scan,1.0,1
000000350019.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350023.png,none,angle_scan,1.0,1
000000350023.png,rotate_47,angle_scan,0.90625,0
000000350023.png,rotate_61,angle_scan,1.0,1
000000350023.png,rotate_215,angle_scan,0.90625,0
000000350023.png,flip_h,angle_scan,1.0,1
000000350023.png,flip_v,angle_scan,1.0,1
000000350023.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350054.png,none,angle_scan,1.0,1
000000350054.png,rotate_213,angle_scan,0.90625,0
000000350054.png,rotate_34,angle_scan,0.9375,0
000000350054.png,rotate_226,angle_scan,0.9375,0
000000350054.png,flip_h,angle_scan,1.0,1
000000350054.png,flip_v,angle_scan,1.0,1
000000350054.png,rotate_45_crop_50,angle_scan,0.75,0
000000350122.png,none,angle_scan,1.0,1
000000350122.png,rotate_256,angle_scan,0.90625,0
000000350122.png,rotate_4,angle_scan,0.84375,0
000000350122.png,rotate_217,angle_scan,0.9375,0
000000350122.png,flip_h,angle_scan,1.0,1
000000350122.png,flip_v,angle_scan,1.0,1
000000350122.png,rotate_45_crop_50,angle_scan,0.71875,0
000000350148.png,none,angle_scan,1.0,1
000000350148.png,rotate_206,angle_scan,0.90625,0
000000350148.png,rotate_14,angle_scan,0.9375,0
000000350148.png,rotate_345,angle_scan,0.96875,0
000000350148.png,flip_h,angle_scan,1.0,1
000000350148.png,flip_v,angle_scan,1.0,1
000000350148.png,rotate_45_crop_50,angle_scan,0.75,0
000000350388.png,none,angle_scan,1.0,1
000000350388.png,rotate_62,angle_scan,0.9375,0
000000350388.png,rotate_351,angle_scan,0.78125,0
000000350388.png,rotate_230,angle_scan,0.78125,0
000000350388.png,flip_h,angle_scan,1.0,1
000000350388.png,flip_v,angle_scan,1.0,1
000000350388.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350405.png,none,angle_scan,1.0,1
000000350405.png,rotate_221,angle_scan,1.0,1
000000350405.png,rotate_230,angle_scan,0.78125,0
000000350405.png,rotate_236,angle_scan,0.96875,0
000000350405.png,flip_h,angle_scan,1.0,1
000000350405.png,flip_v,angle_scan,1.0,1
000000350405.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350488.png,none,angle_scan,1.0,1
000000350488.png,rotate_28,angle_scan,0.84375,0
000000350488.png,rotate_35,angle_scan,0.90625,0
000000350488.png,rotate_12,angle_scan,0.8125,0
000000350488.png,flip_h,angle_scan,1.0,1
000000350488.png,flip_v,angle_scan,1.0,1
000000350488.png,rotate_45_crop_50,angle_scan,0.84375,0
000000350607.png,none,angle_scan,1.0,1
000000350607.png,rotate_186,angle_scan,0.84375,0
000000350607.png,rotate_242,angle_scan,0.9375,0
000000350607.png,rotate_85,angle_scan,0.96875,0
000000350607.png,flip_h,angle_scan,1.0,1
000000350607.png,flip_v,angle_scan,1.0,1
000000350607.png,rotate_45_crop_50,angle_scan,0.75,0
000000350679.png,none,angle_scan,1.0,1
000000350679.png,rotate_169,angle_scan,0.8125,0
000000350679.png,rotate_44,angle_scan,0.9375,0
000000350679.png,rotate_61,angle_scan,1.0,1
000000350679.png,flip_h,angle_scan,1.0,1
000000350679.png,flip_v,angle_scan,1.0,1
000000350679.png,rotate_45_crop_50,angle_scan,0.78125,0
000000350833.png,none,angle_scan,1.0,1
000000350833.png,rotate_283,angle_scan,0.9375,0
000000350833.png,rotate_27,angle_scan,0.8125,0
000000350833.png,rotate_107,angle_scan,0.84375,0
000000350833.png,flip_h,angle_scan,1.0,1
000000350833.png,flip_v,angle_scan,1.0,1
000000350833.png,rotate_45_crop_50,angle_scan,0.71875,0
000000351096.png,none,angle_scan,1.0,1
000000351096.png,rotate_330,angle_scan,0.71875,0
000000351096.png,rotate_127,angle_scan,0.90625,0
000000351096.png,rotate_347,angle_scan,0.9375,0
000000351096.png,flip_h,angle_scan,1.0,1
000000351096.png,flip_v,angle_scan,1.0,1
000000351096.png,rotate_45_crop_50,angle_scan,0.71875,0
000000351331.png,none,angle_scan,1.0,1
000000351331.png,rotate_282,angle_scan,0.96875,0
000000351331.png,rotate_120,angle_scan,1.0,1
000000351331.png,rotate_115,angle_scan,0.96875,0
000000351331.png,flip_h,angle_scan,1.0,1
000000351331.png,flip_v,angle_scan,1.0,1
000000351331.png,rotate_45_crop_50,angle_scan,0.75,0
000000351362.png,none,angle_scan,1.0,1
000000351362.png,rotate_136,angle_scan,0.9375,0
000000351362.png,rotate_317,angle_scan,0.9375,0
000000351362.png,rotate_164,angle_scan,0.96875,0
000000351362.png,flip_h,angle_scan,1.0,1
000000351362.png,flip_v,angle_scan,1.0,1
000000351362.png,rotate_45_crop_50,angle_scan,0.75,0
000000351530.png,none,angle_scan,1.0,1
000000351530.png,rotate_151,angle_scan,0.78125,0
000000351530.png,rotate_314,angle_scan,0.90625,0
000000351530.png,rotate_159,angle_scan,1.0,1
000000351530.png,flip_h,angle_scan,1.0,1
000000351530.png,flip_v,angle_scan,1.0,1
000000351530.png,rotate_45_crop_50,angle_scan,0.75,0
000000351559.png,none,angle_scan,1.0,1
000000351559.png,rotate_51,angle_scan,0.84375,0
000000351559.png,rotate_267,angle_scan,0.96875,0
000000351559.png,rotate_294,angle_scan,0.90625,0
000000351559.png,flip_h,angle_scan,1.0,1
000000351559.png,flip_v,angle_scan,1.0,1
000000351559.png,rotate_45_crop_50,angle_scan,0.78125,0
000000351589.png,none,angle_scan,1.0,1
000000351589.png,rotate_112,angle_scan,0.8125,0
000000351589.png,rotate_100,angle_scan,1.0,1
000000351589.png,rotate_112,angle_scan,0.8125,0
000000351589.png,flip_h,angle_scan,1.0,1
000000351589.png,flip_v,angle_scan,1.0,1
000000351589.png,rotate_45_crop_50,angle_scan,0.78125,0
000000351609.png,none,angle_scan,1.0,1
000000351609.png,rotate_112,angle_scan,0.875,0
000000351609.png,rotate_1,angle_scan,1.0,1
000000351609.png,rotate_129,angle_scan,0.75,0
000000351609.png,flip_h,angle_scan,1.0,1
000000351609.png,flip_v,angle_scan,1.0,1
000000351609.png,rotate_45_crop_50,angle_scan,0.75,0
000000351810.png,none,angle_scan,1.0,1
000000351810.png,rotate_125,angle_scan,0.90625,0
000000351810.png,rotate_129,angle_scan,0.75,0
000000351810.png,rotate_52,angle_scan,0.8125,0
000000351810.png,flip_h,angle_scan,1.0,1
000000351810.png,flip_v,angle_scan,1.0,1
000000351810.png,rotate_45_crop_50,angle_scan,0.78125,0
000000351823.png,none,angle_scan,1.0,1
000000351823.png,rotate_197,angle_scan,0.96875,0
000000351823.png,rotate_246,angle_scan,0.84375,0
000000351823.png,rotate_323,angle_scan,0.9375,0
000000351823.png,flip_h,angle_scan,1.0,1
000000351823.png,flip_v,angle_scan,1.0,1
000000351823.png,rotate_45_crop_50,angle_scan,0.6875,0
000000352491.png,none,angle_scan,1.0,1
000000352491.png,rotate_183,angle_scan,0.90625,0
000000352491.png,rotate_122,angle_scan,0.96875,0
000000352491.png,rotate_254,angle_scan,0.875,0
000000352491.png,flip_h,angle_scan,1.0,1
000000352491.png,flip_v,angle_scan,1.0,1
000000352491.png,rotate_45_crop_50,angle_scan,0.75,0
000000352582.png,none,angle_scan,1.0,1
000000352582.png,rotate_324,angle_scan,0.9375,0
000000352582.png,rotate_97,angle_scan,0.96875,0
000000352582.png,rotate_197,angle_scan,0.96875,0
000000352582.png,flip_h,angle_scan,1.0,1
000000352582.png,flip_v,angle_scan,1.0,1
000000352582.png,rotate_45_crop_50,angle_scan,0.78125,0
000000352584.png,none,angle_scan,1.0,1
000000352584.png,rotate_96,angle_scan,0.90625,0
000000352584.png,rotate_200,angle_scan,1.0,1
000000352584.png,rotate_123,angle_scan,0.9375,0
000000352584.png,flip_h,angle_scan,1.0,1
000000352584.png,flip_v,angle_scan,1.0,1
000000352584.png,rotate_45_crop_50,angle_scan,0.78125,0
000000352618.png,none,angle_scan,1.0,1
000000352618.png,rotate_348,angle_scan,0.90625,0
000000352618.png,rotate_258,angle_scan,0.9375,0
000000352618.png,rotate_147,angle_scan,0.84375,0
000000352618.png,flip_h,angle_scan,1.0,1
000000352618.png,flip_v,angle_scan,1.0,1
000000352618.png,rotate_45_crop_50,angle_scan,0.8125,0
000000352684.png,none,angle_scan,1.0,1
000000352684.png,rotate_345,angle_scan,0.9375,0
000000352684.png,rotate_146,angle_scan,0.96875,0
000000352684.png,rotate_147,angle_scan,0.9375,0
000000352684.png,flip_h,angle_scan,1.0,1
000000352684.png,flip_v,angle_scan,1.0,1
000000352684.png,rotate_45_crop_50,angle_scan,0.8125,0
000000352760.png,none,angle_scan,1.0,1
000000352760.png,rotate_127,angle_scan,0.9375,0
000000352760.png,rotate_38,angle_scan,0.9375,0
000000352760.png,rotate_337,angle_scan,0.96875,0
000000352760.png,flip_h,angle_scan,1.0,1
000000352760.png,flip_v,angle_scan,1.0,1
000000352760.png,rotate_45_crop_50,angle_scan,0.8125,0
000000352900.png,none,angle_scan,1.0,1
000000352900.png,rotate_150,angle_scan,0.6875,0
000000352900.png,rotate_297,angle_scan,0.9375,0
000000352900.png,rotate_98,angle_scan,1.0,1
000000352900.png,flip_h,angle_scan,1.0,1
000000352900.png,flip_v,angle_scan,1.0,1
000000352900.png,rotate_45_crop_50,angle_scan,0.6875,0
000000353027.png,none,angle_scan,1.0,1
000000353027.png,rotate_345,angle_scan,0.96875,0
000000353027.png,rotate_111,angle_scan,0.78125,0
000000353027.png,rotate_59,angle_scan,1.0,1
000000353027.png,flip_h,angle_scan,1.0,1
000000353027.png,flip_v,angle_scan,1.0,1
000000353027.png,rotate_45_crop_50,angle_scan,0.71875,0
000000353051.png,none,angle_scan,1.0,1
000000353051.png,rotate_303,angle_scan,0.96875,0
000000353051.png,rotate_253,angle_scan,0.8125,0
000000353051.png,rotate_139,angle_scan,1.0,1
000000353051.png,flip_h,angle_scan,1.0,1
000000353051.png,flip_v,angle_scan,1.0,1
000000353051.png,rotate_45_crop_50,angle_scan,0.71875,0
000000353096.png,none,angle_scan,1.0,1
000000353096.png,rotate_159,angle_scan,0.96875,0
000000353096.png,rotate_8,angle_scan,0.84375,0
000000353096.png,rotate_232,angle_scan,0.78125,0
000000353096.png,flip_h,angle_scan,1.0,1
000000353096.png,flip_v,angle_scan,1.0,1
000000353096.png,rotate_45_crop_50,angle_scan,0.75,0
000000353180.png,none,angle_scan,1.0,1
000000353180.png,rotate_207,angle_scan,0.90625,0
000000353180.png,rotate_130,angle_scan,0.78125,0
000000353180.png,rotate_151,angle_scan,0.84375,0
000000353180.png,flip_h,angle_scan,1.0,1
000000353180.png,flip_v,angle_scan,1.0,1
000000353180.png,rotate_45_crop_50,angle_scan,0.78125,0
000000353518.png,none,angle_scan,1.0,1
000000353518.png,rotate_115,angle_scan,0.90625,0
000000353518.png,rotate_74,angle_scan,0.90625,0
000000353518.png,rotate_112,angle_scan,0.84375,0
000000353518.png,flip_h,angle_scan,1.0,1
000000353518.png,flip_v,angle_scan,1.0,1
000000353518.png,rotate_45_crop_50,angle_scan,0.75,0
000000353970.png,none,angle_scan,1.0,1
000000353970.png,rotate_103,angle_scan,0.9375,0
000000353970.png,rotate_339,angle_scan,0.9375,0
000000353970.png,rotate_253,angle_scan,0.875,0
000000353970.png,flip_h,angle_scan,1.0,1
000000353970.png,flip_v,angle_scan,1.0,1
000000353970.png,rotate_45_crop_50,angle_scan,0.78125,0
000000354072.png,none,angle_scan,1.0,1
000000354072.png,rotate_337,angle_scan,0.9375,0
000000354072.png,rotate_193,angle_scan,0.8125,0
000000354072.png,rotate_309,angle_scan,0.75,0
000000354072.png,flip_h,angle_scan,1.0,1
000000354072.png,flip_v,angle_scan,1.0,1
000000354072.png,rotate_45_crop_50,angle_scan,0.75,0
000000354307.png,none,angle_scan,1.0,1
000000354307.png,rotate_168,angle_scan,0.8125,0
000000354307.png,rotate_160,angle_scan,1.0,1
000000354307.png,rotate_67,angle_scan,0.875,0
000000354307.png,flip_h,angle_scan,1.0,1
000000354307.png,flip_v,angle_scan,1.0,1
000000354307.png,rotate_45_crop_50,angle_scan,0.71875,0
000000354547.png,none,angle_scan,1.0,1
000000354547.png,rotate_276,angle_scan,0.90625,0
000000354547.png,rotate_303,angle_scan,0.96875,0
000000354547.png,rotate_134,angle_scan,0.875,0
000000354547.png,flip_h,angle_scan,1.0,1
000000354547.png,flip_v,angle_scan,1.0,1
000000354547.png,rotate_45_crop_50,angle_scan,0.78125,0
000000354753.png,none,angle_scan,1.0,1
000000354753.png,rotate_127,angle_scan,0.9375,0
000000354753.png,rotate_32,angle_scan,0.84375,0
000000354753.png,rotate_175,angle_scan,0.90625,0
000000354753.png,flip_h,angle_scan,1.0,1
000000354753.png,flip_v,angle_scan,1.0,1
000000354753.png,rotate_45_crop_50,angle_scan,0.8125,0
000000354829.png,none,angle_scan,1.0,1
000000354829.png,rotate_237,angle_scan,0.96875,0
000000354829.png,rotate_157,angle_scan,0.96875,0
000000354829.png,rotate_37,angle_scan,0.96875,0
000000354829.png,flip_h,angle_scan,1.0,1
000000354829.png,flip_v,angle_scan,1.0,1
000000354829.png,rotate_45_crop_50,angle_scan,0.75,0
000000355169.png,none,angle_scan,1.0,1
000000355169.png,rotate_263,angle_scan,0.9375,0
000000355169.png,rotate_282,angle_scan,0.96875,0
000000355169.png,rotate_26,angle_scan,0.9375,0
000000355169.png,flip_h,angle_scan,1.0,1
000000355169.png,flip_v,angle_scan,1.0,1
000000355169.png,rotate_45_crop_50,angle_scan,0.78125,0
000000355240.png,none,angle_scan,1.0,1
000000355240.png,rotate_96,angle_scan,0.875,0
000000355240.png,rotate_283,angle_scan,0.9375,0
000000355240.png,rotate_316,angle_scan,0.875,0
000000355240.png,flip_h,angle_scan,1.0,1
000000355240.png,flip_v,angle_scan,1.0,1
000000355240.png,rotate_45_crop_50,angle_scan,0.75,0
000000355257.png,none,angle_scan,1.0,1
000000355257.png,rotate_3,angle_scan,0.9375,0
000000355257.png,rotate_34,angle_scan,0.84375,0
000000355257.png,rotate_191,angle_scan,0.8125,0
000000355257.png,flip_h,angle_scan,1.0,1
000000355257.png,flip_v,angle_scan,1.0,1
000000355257.png,rotate_45_crop_50,angle_scan,0.75,0
000000355325.png,none,angle_scan,1.0,1
000000355325.png,rotate_171,angle_scan,0.75,0
000000355325.png,rotate_219,angle_scan,0.96875,0
000000355325.png,rotate_157,angle_scan,0.9375,0
000000355325.png,flip_h,angle_scan,1.0,1
000000355325.png,flip_v,angle_scan,1.0,1
000000355325.png,rotate_45_crop_50,angle_scan,0.75,0
000000355610.png,none,angle_scan,1.0,1
000000355610.png,rotate_98,angle_scan,0.9375,0
000000355610.png,rotate_232,angle_scan,0.8125,0
000000355610.png,rotate_36,angle_scan,0.9375,0
000000355610.png,flip_h,angle_scan,1.0,1
000000355610.png,flip_v,angle_scan,1.0,1
000000355610.png,rotate_45_crop_50,angle_scan,0.75,0
000000355677.png,none,angle_scan,1.0,1
000000355677.png,rotate_180,angle_scan,1.0,1
000000355677.png,rotate_94,angle_scan,0.9375,0
000000355677.png,rotate_98,angle_scan,0.96875,0
000000355677.png,flip_h,angle_scan,1.0,1
000000355677.png,flip_v,angle_scan,1.0,1
000000355677.png,rotate_45_crop_50,angle_scan,0.75,0
000000355817.png,none,angle_scan,1.0,1
000000355817.png,rotate_252,angle_scan,0.8125,0
000000355817.png,rotate_160,angle_scan,1.0,1
000000355817.png,rotate_255,angle_scan,0.9375,0
000000355817.png,flip_h,angle_scan,1.0,1
000000355817.png,flip_v,angle_scan,1.0,1
000000355817.png,rotate_45_crop_50,angle_scan,0.78125,0
000000355905.png,none,angle_scan,1.0,1
000000355905.png,rotate_280,angle_scan,1.0,1
000000355905.png,rotate_222,angle_scan,0.96875,0
000000355905.png,rotate_53,angle_scan,0.84375,0
000000355905.png,flip_h,angle_scan,1.0,1
000000355905.png,flip_v,angle_scan,1.0,1
000000355905.png,rotate_45_crop_50,angle_scan,0.75,0
000000356094.png,none,angle_scan,1.0,1
000000356094.png,rotate_173,angle_scan,0.8125,0
000000356094.png,rotate_279,angle_scan,0.96875,0
000000356094.png,rotate_113,angle_scan,0.84375,0
000000356094.png,flip_h,angle_scan,1.0,1
000000356094.png,flip_v,angle_scan,1.0,1
000000356094.png,rotate_45_crop_50,angle_scan,0.75,0
000000356125.png,none,angle_scan,1.0,1
000000356125.png,rotate_341,angle_scan,0.96875,0
000000356125.png,rotate_150,angle_scan,0.78125,0
000000356125.png,rotate_126,angle_scan,0.90625,0
000000356125.png,flip_h,angle_scan,1.0,1
000000356125.png,flip_v,angle_scan,1.0,1
000000356125.png,rotate_45_crop_50,angle_scan,0.78125,0
000000356169.png,none,angle_scan,1.0,1
000000356169.png,rotate_272,angle_scan,0.875,0
000000356169.png,rotate_103,angle_scan,0.96875,0
000000356169.png,rotate_298,angle_scan,1.0,1
000000356169.png,flip_h,angle_scan,1.0,1
000000356169.png,flip_v,angle_scan,1.0,1
000000356169.png,rotate_45_crop_50,angle_scan,0.84375,0
000000356248.png,none,angle_scan,1.0,1
000000356248.png,rotate_169,angle_scan,0.8125,0
000000356248.png,rotate_246,angle_scan,0.96875,0
000000356248.png,rotate_25,angle_scan,0.9375,0
000000356248.png,flip_h,angle_scan,1.0,1
000000356248.png,flip_v,angle_scan,1.0,1
000000356248.png,rotate_45_crop_50,angle_scan,0.75,0
000000356261.png,none,angle_scan,1.0,1
000000356261.png,rotate_12,angle_scan,0.84375,0
000000356261.png,rotate_315,angle_scan,0.9375,0
000000356261.png,rotate_312,angle_scan,0.8125,0
000000356261.png,flip_h,angle_scan,1.0,1
000000356261.png,flip_v,angle_scan,1.0,1
000000356261.png,rotate_45_crop_50,angle_scan,0.75,0
000000356347.png,none,angle_scan,1.0,1
000000356347.png,rotate_19,angle_scan,1.0,1
000000356347.png,rotate_320,angle_scan,1.0,1
000000356347.png,rotate_263,angle_scan,0.96875,0
000000356347.png,flip_h,angle_scan,1.0,1
000000356347.png,flip_v,angle_scan,1.0,1
000000356347.png,rotate_45_crop_50,angle_scan,0.75,0
000000356387.png,none,angle_scan,1.0,1
000000356387.png,rotate_142,angle_scan,0.9375,0
000000356387.png,rotate_91,angle_scan,0.875,0
000000356387.png,rotate_353,angle_scan,0.84375,0
000000356387.png,flip_h,angle_scan,1.0,1
000000356387.png,flip_v,angle_scan,1.0,1
000000356387.png,rotate_45_crop_50,angle_scan,0.75,0
000000356424.png,none,angle_scan,1.0,1
000000356424.png,rotate_214,angle_scan,0.9375,0
000000356424.png,rotate_341,angle_scan,1.0,1
000000356424.png,rotate_50,angle_scan,0.8125,0
000000356424.png,flip_h,angle_scan,1.0,1
000000356424.png,flip_v,angle_scan,1.0,1
000000356424.png,rotate_45_crop_50,angle_scan,0.8125,0
